id,sb_id,user_id,org_id,project_id,reviewer_id,accession_number,provenance1,provenance2,designator,side,completeness,measured,dna_sampled,ct_scanned,xray_scanned,clavicle_triage,inventoried,reviewed,external_id,individual_number,inventoried_at,reviewed_at,created_by,updated_by,created_at,updated_at,deleted_at,consolidated_an,isotope_sampled,count,mass,bone_group,bone_group_id
2642,166,1,2,2,,CIL 2003-116,G-08,X-223A,803,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2643,166,1,2,2,,CIL 2003-116,G-08,X-223A,804,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2644,166,1,2,2,,CIL 2003-116,G-08,X-223A,805,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2645,166,1,2,2,,CIL 2003-116,G-08,X-223A,806,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2646,166,1,2,2,,CIL 2003-116,G-08,X-223A,807,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2647,166,1,2,2,,CIL 2003-116,G-08,X-223A,808,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2648,166,1,2,2,,CIL 2003-116,G-08,X-223A,809,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2649,166,1,2,2,,CIL 2003-116,G-08,X-223A,810,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2650,166,1,2,2,,CIL 2003-116,G-08,X-223A,811,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2651,160,1,2,2,,CIL 2003-116,G-08,X-223A,812,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2652,160,1,2,2,,CIL 2003-116,G-08,X-223A,813,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2654,77,1,2,2,,CIL 2003-116,G-07,X-240E,902,Right,Complete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2656,18,1,2,2,,CIL 2003-116,G-08,X-223B,101,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2657,61,1,2,2,,CIL 2003-116,G-08,X-223B,102,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2661,148,1,2,2,,CIL 2003-116,G-07,X-241B,204,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2662,32,1,2,2,,CIL 2003-116,G-07,X-241B,401,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2663,32,1,2,2,,CIL 2003-116,G-07,X-241B,402,Right,Complete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2612,93,1,2,2,,CIL 2003-116,G-07,X-240E,203,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-128,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-24 18:25:33,,,false,,,,
2610,37,1,2,2,,CIL 2003-116,G-07,X-240E,201,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-122,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-25 18:02:43,,,false,,,,
2655,18,1,2,2,,CIL 2003-116,G-07,X-241B,101,Middle,Incomplete,true,true,false,false,false,true,false,,CIL 2003-116-I-26,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-07-03 19:54:04,,,false,,,,
2653,58,1,2,2,,CIL 2003-116,G-08,X-223A,814,Middle,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-194,,,System,Nandar Yukyi,2018-04-29 18:44:52,2018-08-02 14:43:57,,,false,,,,
2618,33,1,2,2,,CIL 2003-116,G-07,X-240E,405,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-231,,,System,Lara McCormick,2018-04-29 18:44:52,2018-09-10 16:36:44,,,false,,,,
2658,37,1,2,2,,CIL 2003-116,G-07,X-241B,201,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-216,,,System,Stephanie Fuehr,2018-04-29 18:44:52,2018-09-17 15:11:11,,,false,,,,
2660,93,1,2,2,,CIL 2003-116,G-07,X-241B,203,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-216,,,System,Stephanie Fuehr,2018-04-29 18:44:52,2018-09-17 15:12:14,,,false,,,,
2632,117,1,2,2,,CIL 2003-116,G-07,X-240E,601,Left,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-232,,,System,Nandar Yukyi,2018-04-29 18:44:52,2018-10-09 21:26:37,,,false,,,,
2665,144,1,2,2,,CIL 2003-116,G-07,X-241B,404,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2666,33,1,2,2,,CIL 2003-116,G-07,X-241B,405,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2667,33,1,2,2,,CIL 2003-116,G-07,X-241B,406,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2668,117,1,2,2,,CIL 2003-116,G-07,X-241B,601,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2669,102,1,2,2,,CIL 2003-116,G-08,X-223B,701,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2670,165,1,2,2,,CIL 2003-116,G-08,X-223B,702,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2671,165,1,2,2,,CIL 2003-116,G-08,X-223B,703,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2672,165,1,2,2,,CIL 2003-116,G-08,X-223B,704,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2673,165,1,2,2,,CIL 2003-116,G-08,X-223B,705,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2674,165,1,2,2,,CIL 2003-116,G-08,X-223B,706,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2675,165,1,2,2,,CIL 2003-116,G-08,X-223B,707,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2676,100,1,2,2,,CIL 2003-116,G-08,X-223B,708,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2677,102,1,2,2,,CIL 2003-116,G-08,X-223B,709,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2678,165,1,2,2,,CIL 2003-116,G-08,X-223B,710,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2679,165,1,2,2,,CIL 2003-116,G-08,X-223B,711,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2680,165,1,2,2,,CIL 2003-116,G-08,X-223B,712,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2681,165,1,2,2,,CIL 2003-116,G-08,X-223B,713,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2682,165,1,2,2,,CIL 2003-116,G-08,X-223B,714,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2683,165,1,2,2,,CIL 2003-116,G-08,X-223B,715,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2684,97,1,2,2,,CIL 2003-116,G-08,X-223B,716,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2685,166,1,2,2,,CIL 2003-116,G-08,X-223B,801,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2686,136,1,2,2,,CIL 2003-116,G-08,X-223B,802,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2687,137,1,2,2,,CIL 2003-116,G-08,X-223B,803,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2688,137,1,2,2,,CIL 2003-116,G-08,X-223B,804,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2689,138,1,2,2,,CIL 2003-116,G-08,X-223B,805,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2690,139,1,2,2,,CIL 2003-116,G-08,X-223B,806,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2691,140,1,2,2,,CIL 2003-116,G-08,X-223B,807,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2692,141,1,2,2,,CIL 2003-116,G-08,X-223B,808,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2693,142,1,2,2,,CIL 2003-116,G-08,X-223B,809,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2694,143,1,2,2,,CIL 2003-116,G-08,X-223B,810,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2695,134,1,2,2,,CIL 2003-116,G-08,X-223B,811,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2696,50,1,2,2,,CIL 2003-116,G-08,X-223B,812,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2697,52,1,2,2,,CIL 2003-116,G-08,X-223B,813,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2698,54,1,2,2,,CIL 2003-116,G-08,X-223B,814,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2702,150,1,2,2,,CIL 2003-116,G-08,X-223B,1000,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2706,37,1,2,2,,CIL 2003-116,G-07,X-241F,201,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2707,37,1,2,2,,CIL 2003-116,G-07,X-241F,202,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2711,144,1,2,2,,CIL 2003-116,G-07,X-241F,403,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2712,123,1,2,2,,CIL 2003-116,G-08,X-223C,701,Middle,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2713,165,1,2,2,,CIL 2003-116,G-08,X-223C,702,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2714,165,1,2,2,,CIL 2003-116,G-08,X-223C,703,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2715,165,1,2,2,,CIL 2003-116,G-08,X-223C,704,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2716,165,1,2,2,,CIL 2003-116,G-08,X-223C,705,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2717,165,1,2,2,,CIL 2003-116,G-08,X-223C,706,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2718,165,1,2,2,,CIL 2003-116,G-08,X-223C,707,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2719,165,1,2,2,,CIL 2003-116,G-08,X-223C,708,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2720,165,1,2,2,,CIL 2003-116,G-08,X-223C,709,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2721,165,1,2,2,,CIL 2003-116,G-08,X-223C,710,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2699,56,1,2,2,,CIL 2003-116,G-08,X-223B,815,Middle,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-156,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-22 20:50:39,,,false,,,,
2710,32,1,2,2,,CIL 2003-116,G-07,X-241F,402,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-93,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-22 21:05:47,,,false,,,,
2664,144,1,2,2,,CIL 2003-116,G-07,X-241B,403,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-105,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-23 16:00:04,,,false,,,,
2708,148,1,2,2,,CIL 2003-116,G-07,X-241F,203,Left,Incomplete,true,true,true,false,false,true,false,,CIL 2003-116-I-138,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-24 18:14:54,,,false,,,,
2703,18,1,2,2,,CIL 2003-116,G-08,X-223C,101,Middle,Complete,false,true,false,false,false,true,false,,CIL-2003-116-I-195,,,System,Lara McCormick,2018-04-29 18:44:52,2018-06-19 14:16:36,,,false,,,,
2701,77,1,2,2,,CIL 2003-116,G-07,X-241B,902,Right,Complete,true,false,true,false,false,true,false,,CIL 2003-116-I-89,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-07-04 18:09:52,,,false,,,,
2705,115,1,2,2,,CIL 2003-116,G-07,X-241B,903,Middle,Complete,true,false,false,false,false,true,false,,CIL 2003-116-I-89,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-07-04 18:10:33,,,false,,,,
2722,100,1,2,2,,CIL 2003-116,G-08,X-223C,711,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2723,102,1,2,2,,CIL 2003-116,G-08,X-223C,712,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2724,165,1,2,2,,CIL 2003-116,G-08,X-223C,713,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2725,165,1,2,2,,CIL 2003-116,G-08,X-223C,714,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2726,165,1,2,2,,CIL 2003-116,G-08,X-223C,715,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2727,165,1,2,2,,CIL 2003-116,G-08,X-223C,716,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2728,165,1,2,2,,CIL 2003-116,G-08,X-223C,717,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2729,165,1,2,2,,CIL 2003-116,G-08,X-223C,718,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2730,165,1,2,2,,CIL 2003-116,G-08,X-223C,719,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2731,166,1,2,2,,CIL 2003-116,G-08,X-223C,801,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2732,166,1,2,2,,CIL 2003-116,G-08,X-223C,802,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2733,166,1,2,2,,CIL 2003-116,G-08,X-223C,803,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2734,132,1,2,2,,CIL 2003-116,G-08,X-223C,804,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2735,134,1,2,2,,CIL 2003-116,G-08,X-223C,805,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2736,51,1,2,2,,CIL 2003-116,G-08,X-223C,806,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2737,53,1,2,2,,CIL 2003-116,G-08,X-223C,807,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2738,55,1,2,2,,CIL 2003-116,G-08,X-223C,808,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2739,33,1,2,2,,CIL 2003-116,G-07,X-241F,404,Right,Incomplete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2740,117,1,2,2,,CIL 2003-116,G-07,X-241F,601,Left,Incomplete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2741,150,1,2,2,,CIL 2003-116,G-08,X-223C,1000,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2743,77,1,2,2,,CIL 2003-116,G-07,X-241F,901,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2744,77,1,2,2,,CIL 2003-116,G-07,X-241F,902,Right,Complete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2748,93,1,2,2,,CIL 2003-116,G-07,X-241G,202,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2749,148,1,2,2,,CIL 2003-116,G-07,X-241G,203,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2750,32,1,2,2,,CIL 2003-116,G-07,X-241G,401,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2751,32,1,2,2,,CIL 2003-116,G-07,X-241G,402,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2752,144,1,2,2,,CIL 2003-116,G-07,X-241G,403,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2753,144,1,2,2,,CIL 2003-116,G-07,X-241G,404,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2754,33,1,2,2,,CIL 2003-116,G-07,X-241G,405,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2755,12,1,2,2,,CIL 2003-116,G-07,X-241G,601,Right,Complete,true,true,false,false,true,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2756,165,1,2,2,,CIL 2003-116,G-08,X-223D,701,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2757,165,1,2,2,,CIL 2003-116,G-08,X-223D,702,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2758,165,1,2,2,,CIL 2003-116,G-08,X-223D,703,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2759,165,1,2,2,,CIL 2003-116,G-08,X-223D,704,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2760,165,1,2,2,,CIL 2003-116,G-08,X-223D,705,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2761,165,1,2,2,,CIL 2003-116,G-08,X-223D,706,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2762,165,1,2,2,,CIL 2003-116,G-08,X-223D,707,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2763,165,1,2,2,,CIL 2003-116,G-08,X-223D,708,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2764,165,1,2,2,,CIL 2003-116,G-08,X-223D,709,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2765,102,1,2,2,,CIL 2003-116,G-08,X-223D,710,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
